Player,Range,Num Rushes,Average Rush,Num TDs,Normalized Average Rush,Normalized Num Rushes,Normalized TD Rate,Normalized Num TDs
LeSean McCoy,13-14,27,3.1481481481481484,2,0.9133728436542381,4.1742906774753905,1.5229276895943562,6.357142857142858
LeSean McCoy,15-16,25,2.72,0,0.7517122256556533,3.827408256880734,0.0,0.0
LeSean McCoy,17-18,32,4.125,1,1.1315555095277547,5.160978556327393,1.2317708333333335,6.357142857142858
LeSean McCoy,19-20,37,4.621621621621622,1,1.232324815209901,5.176316478910139,1.3058501539514198,6.7594936708860756
LeSean McCoy,21-22,24,3.0,0,0.7805720291269423,3.6976341604154648,0.0,0.0
LeSean McCoy,23-24,25,5.6,1,1.4318675633729954,3.3763277693474962,2.027692307692308,6.846153846153846
LeSean McCoy,25-26,34,4.0588235294117645,0,0.9832156306395585,4.430453879941435,0.0,0.0
LeSean McCoy,27-28,22,5.954545454545454,1,1.469884974961117,2.982482863670983,3.978787878787879,11.866666666666667
LeSean McCoy,29-30,27,5.296296296296297,1,1.2779065123473687,3.2708711433756807,3.023319615912208,9.88888888888889
LeSean McCoy,31-32,37,4.8108108108108105,0,1.10052809348584,4.827266064011727,0.0,0.0
LeSean McCoy,33-34,32,6.53125,3,1.6296922954427009,3.9656532838245533,13.465625,53.400000000000006
LeSean McCoy,35-36,26,5.153846153846154,0,1.2152154934484825,2.996762357004101,0.0,0.0
LeSean McCoy,37-38,26,7.615384615384615,1,1.7149406201494422,3.2146330169020603,4.152884615384616,13.35
LeSean McCoy,39-40,31,4.612903225806452,1,1.086579340810789,3.351012145748988,6.374193548387097,21.36
LeSean McCoy,41-42,30,6.2,1,1.3802930723918017,3.5031707850426415,5.444047619047619,19.07142857142857
LeSean McCoy,43-44,47,2.872340425531915,0,0.6633738601823709,5.174845360824742,0.0,0.0
LeSean McCoy,45-46,42,3.9285714285714284,1,0.8972876498831099,4.319722650231125,3.9877112135176644,17.2258064516129
LeSean McCoy,47-48,44,4.9772727272727275,1,1.16985578403531,4.702962369895917,5.677272727272728,26.7
LeSean McCoy,49-50,44,6.181818181818182,2,1.3978563429851223,4.155642023346303,10.708333333333332,44.5
LeSean McCoy,51-52,37,4.945945945945946,0,1.1557631569197708,3.6219981668194317,0.0,0.0
LeSean McCoy,53-54,47,4.340425531914893,0,1.00546072976767,4.369428969359332,0.0,0.0
LeSean McCoy,55-56,58,4.5344827586206895,0,1.0044556580173638,4.972226681650346,0.0,0.0
LeSean McCoy,57-58,54,7.277777777777778,1,1.6627475378475265,4.807602534178059,6.94212962962963,33.375
LeSean McCoy,59-60,55,5.472727272727273,0,1.235451976177898,4.13138275425517,0.0,0.0
LeSean McCoy,61-62,48,7.166666666666667,0,1.5823306214534765,3.9684161634928006,0.0,0.0
LeSean McCoy,63-64,38,5.157894736842105,0,1.1487118442309328,3.0039970392302,0.0,0.0
LeSean McCoy,65-66,64,5.65625,1,1.234057873141956,4.574488020345335,5.83671875,26.7
LeSean McCoy,67-68,60,4.8,0,1.0719124576994843,4.537600906387198,0.0,0.0
LeSean McCoy,69-70,55,4.6,0,1.0253428900097337,3.88646288209607,0.0,0.0
LeSean McCoy,71-72,55,5.909090909090909,0,1.2858629444389962,4.044340402093088,0.0,0.0
LeSean McCoy,73-74,49,3.5918367346938775,0,0.7938952009496354,4.015037593984962,0.0,0.0
LeSean McCoy,75-76,68,6.720588235294118,1,1.4947100890415763,4.864951768488746,8.443438914027148,41.07692307692308
LeSean McCoy,77-78,45,5.155555555555556,0,1.135378068400021,4.247083775185578,0.0,0.0
LeSean McCoy,79-80,155,4.632258064516129,0,1.0211390522981447,6.54308300395257,0.0,0.0
LeSean McCoy,81-82,37,4.081081081081081,0,0.8942898169063646,4.733588883564925,0.0,0.0
LeSean McCoy,83-84,36,4.111111111111111,0,0.9214001976085334,5.188663967611336,0.0,0.0
LeSean McCoy,85-86,36,4.138888888888889,0,0.8795760895148312,5.178879310344827,0.0,0.0
LeSean McCoy,87-88,21,4.238095238095238,0,0.9069718924920529,3.891047883414296,0.0,0.0
LeSean McCoy,89-90,24,5.041666666666667,0,1.114101565266662,4.107692307692307,0.0,0.0
LeSean McCoy,91-92,26,4.3076923076923075,0,0.9207572914889988,5.760995850622407,0.0,0.0
LeSean McCoy,93-94,10,3.5,0,0.8013193636010866,3.016949152542373,0.0,0.0
LeSean McCoy,95-96,22,5.545454545454546,0,1.2490919618887193,7.55012853470437,0.0,0.0
LeSean McCoy,97-98,7,4.714285714285714,0,1.1445628997867805,3.0639344262295083,0.0,0.0
LeSean McCoy,99-100,2,1.0,0,0.342443729903537,2.507042253521127,NaN,NaN
Fred Taylor,1-2,49,0.2857142857142857,21,0.609720176730486,4.5144927536231885,0.8682278923453337,3.9196085284865427
Fred Taylor,3-4,39,1.0512820512820513,7,0.7068396202671821,6.08058394160584,0.6377008192360889,3.8775933609958506
Fred Taylor,5-6,37,1.837837837837838,5,0.8291401552740646,5.56406646015207,0.8202818202818203,4.564102564102564
Fred Taylor,7-8,18,2.888888888888889,1,1.099007959847861,2.9721706864564004,0.497691597414589,1.479224376731302
Fred Taylor,9-10,34,3.9705882352941178,4,1.3232565472328506,5.615836684194247,1.5588235294117647,8.754098360655739
Fred Taylor,11-12,49,4.530612244897959,5,1.3844439891410132,7.675564681724846,1.870199692780338,14.35483870967742
Fred Taylor,13-14,35,2.9714285714285715,2,0.8621011579768405,5.4111175448755064,1.174829931972789,6.357142857142858
Fred Taylor,15-16,35,3.8857142857142857,2,1.0738746080795047,5.358371559633028,1.6204413472706156,8.682926829268293
Fred Taylor,17-18,31,4.129032258064516,1,1.1326616243953282,4.999697976442162,1.271505376344086,6.357142857142858
Fred Taylor,19-20,35,3.3714285714285714,0,0.8989691133176987,4.896515588158239,0.0,0.0
Fred Taylor,21-22,39,4.615384615384615,2,1.2008800448106804,6.00865551067513,2.8668320926385444,17.2258064516129
Fred Taylor,23-24,38,4.2631578947368425,0,1.090049554823427,5.132018209408194,0.0,0.0
Fred Taylor,25-26,52,6.134615384615385,2,1.4860586301444612,6.775988286969254,2.3178733031674206,15.705882352941176
Fred Taylor,27-28,37,3.7567567567567566,0,0.9273588309121303,5.015993907083016,0.0,0.0
Fred Taylor,29-30,39,3.769230769230769,0,0.9094514878082671,4.724591651542649,0.0,0.0
Fred Taylor,31-32,47,4.319148936170213,1,0.988054806379649,6.131932567798681,1.777247069040382,10.89795918367347
Fred Taylor,33-34,48,3.9166666666666665,0,0.9772955392128476,5.948479925736831,0.0,0.0
Fred Taylor,35-36,50,4.54,0,1.0704778869153646,5.763004532700194,0.0,0.0
Fred Taylor,37-38,36,6.388888888888889,2,1.4387408681949587,4.45103033109516,5.998611111111111,26.7
Fred Taylor,39-40,54,4.333333333333333,0,1.020726047428317,5.837246963562753,0.0,0.0
Fred Taylor,41-42,55,5.163636363636364,1,1.1495695969480109,6.422479772578177,2.9694805194805194,19.07142857142857
Fred Taylor,43-44,43,7.837209302325581,2,1.8100221483942414,4.7344329896907205,7.778668805132317,36.82758620689655
Fred Taylor,45-46,53,4.943396226415095,0,1.1290741337122634,5.451078582434515,0.0,0.0
Fred Taylor,47-48,61,5.19672131147541,0,1.2214348735477583,6.520016012810249,0.0,0.0
Fred Taylor,49-50,68,4.764705882352941,1,1.0774134961935502,6.422355854262468,3.464460784313725,22.25
